faixa,bloco_validacao,quadro,temperatura,intensidade,calibracao,limiar,fator,classe,fracao_excluida,delta_e00
1,0,400,5800,1.5,sem,24.0,0.5,vermelho,0.958904109589,10.6928988338
1,0,400,5800,1.5,campo,24.0,0.5,amarelo,0.997347480106,1.13418863152
1,0,400,5800,1.5,campo,24.0,0.5,azul,1.0,
1,0,400,5800,1.5,campo,24.0,0.5,vermelho,0.958904109589,1.03739710027
1,0,600,4200,0.4,sem,24.0,0.5,amarelo,0.0,20.0871984965
1,0,600,4200,0.4,sem,24.0,0.5,azul,0.904422253923,25.6375338756
1,0,600,4200,0.4,sem,24.0,0.5,vermelho,0.013698630137,14.5621065761
1,0,600,4200,0.4,campo,24.0,0.5,amarelo,0.0,0.33341111239
1,0,600,4200,0.4,campo,24.0,0.5,azul,0.904422253923,0.275363376306
1,0,600,4200,0.4,campo,24.0,0.5,vermelho,0.013698630137,0.39074845564
1,0,600,4200,1.0,sem,24.0,0.5,amarelo,0.862068965517,9.91942417144
1,0,600,4200,1.0,sem,24.0,0.5,azul,0.904422253923,13.2125619043
1,0,600,4200,1.0,sem,24.0,0.5,vermelho,0.945205479452,9.0514702322
1,0,600,4200,1.0,campo,24.0,0.5,amarelo,0.862068965517,0.0
1,0,600,4200,1.0,campo,24.0,0.5,azul,0.904422253923,0.10067016588
1,0,600,4200,1.0,campo,24.0,0.5,vermelho,0.945205479452,0.290902604721
1,0,600,4200,1.5,sem,24.0,0.5,amarelo,1.0,
1,0,600,4200,1.5,sem,24.0,0.5,azul,0.904422253923,15.3500677356
1,0,600,4200,1.5,sem,24.0,0.5,vermelho,0.986301369863,15.8586896797
1,0,600,4200,1.5,campo,24.0,0.5,amarelo,1.0,
1,0,600,4200,1.5,campo,24.0,0.5,azul,0.904422253923,2.31964134898
1,0,600,4200,1.5,campo,24.0,0.5,vermelho,0.986301369863,2.98640149103
1,0,600,5000,0.4,sem,24.0,0.5,amarelo,0.0,19.8891771463
1,0,600,5000,0.4,sem,24.0,0.5,azul,0.904422253923,22.4119030559
1,0,600,5000,0.4,sem,24.0,0.5,vermelho,0.013698630137,15.9643073644
1,0,600,5000,0.4,campo,24.0,0.5,amarelo,0.0,0.293815930268
1,0,600,5000,0.4,campo,24.0,0.5,azul,0.904422253923,0.274679806537
1,0,600,5000,0.4,campo,24.0,0.5,vermelho,0.013698630137,0.314581404246
1,0,600,5000,1.0,sem,24.0,0.5,amarelo,0.0,5.50550523174
1,0,600,5000,1.0,sem,24.0,0.5,azul,0.904422253923,6.07880554913
1,0,600,5000,1.0,sem,24.0,0.5,vermelho,0.917808219178,5.01615767478
1,0,600,5000,1.0,campo,24.0,0.5,amarelo,0.0,0.0
1,0,600,5000,1.0,campo,24.0,0.5,azul,0.904422253923,0.140851561407
1,0,600,5000,1.0,campo,24.0,0.5,vermelho,0.917808219178,0.112039011945
1,0,600,5000,1.5,sem,24.0,0.5,amarelo,1.0,
1,0,600,5000,1.5,sem,24.0,0.5,azul,1.0,
1,0,600,5000,1.5,sem,24.0,0.5,vermelho,0.986301369863,11.7757668282
1,0,600,5000,1.5,campo,24.0,0.5,amarelo,1.0,
1,0,600,5000,1.5,campo,24.0,0.5,azul,1.0,
1,0,600,5000,1.5,campo,24.0,0.5,vermelho,0.986301369863,0.799933882615
1,0,600,5800,0.4,sem,24.0,0.5,amarelo,0.0,20.1854741295
1,0,600,5800,0.4,sem,24.0,0.5,azul,0.904422253923,21.2228072288
1,0,600,5800,0.4,sem,24.0,0.5,vermelho,0.013698630137,17.1953777795
1,0,600,5800,0.4,campo,24.0,0.5,amarelo,0.0,0.2719251737
1,0,600,5800,0.4,campo,24.0,0.5,azul,0.904422253923,0.27720814246
1,0,600,5800,0.4,campo,24.0,0.5,vermelho,0.013698630137,0.297017525483
1,0,600,5800,1.0,sem,24.0,0.5,amarelo,0.0,2.26726075719
1,0,600,5800,1.0,sem,24.0,0.5,azul,0.904422253923,2.06049440357
1,0,600,5800,1.0,sem,24.0,0.5,vermelho,0.643835616438,2.07881004589
1,0,600,5800,1.0,campo,24.0,0.5,amarelo,0.0,0.0
1,0,600,5800,1.0,campo,24.0,0.5,azul,0.904422253923,0.0658777385443
1,0,600,5800,1.0,campo,24.0,0.5,vermelho,0.643835616438,0.284888692441
1,0,600,5800,1.5,sem,24.0,0.5,amarelo,0.997347480106,10.0673779219
1,0,600,5800,1.5,sem,24.0,0.5,azul,1.0,
1,0,600,5800,1.5,sem,24.0,0.5,vermelho,0.986301369863,9.13795645917
1,0,600,5800,1.5,campo,24.0,0.5,amarelo,0.997347480106,1.12326689921
1,0,600,5800,1.5,campo,24.0,0.5,azul,1.0,
1,0,600,5800,1.5,campo,24.0,0.5,vermelho,0.986301369863,0.959612213869
1,0,800,4200,0.4,sem,24.0,0.5,amarelo,0.0,20.0954425303
1,0,800,4200,0.4,sem,24.0,0.5,azul,0.904422253923,25.5925320615
1,0,800,4200,0.4,sem,24.0,0.5,vermelho,0.123287671233,14.560415252
1,0,800,4200,0.4,campo,24.0,0.5,amarelo,0.0,0.331258928618
1,0,800,4200,0.4,campo,24.0,0.5,azul,0.904422253923,0.189045517534
1,0,800,4200,0.4,campo,24.0,0.5,vermelho,0.123287671233,0.292781902033
1,0,800,4200,1.0,sem,24.0,0.5,amarelo,0.867374005305,9.80923289627
1,0,800,4200,1.0,sem,24.0,0.5,azul,0.904422253923,13.2215513573
1,0,800,4200,1.0,sem,24.0,0.5,vermelho,0.945205479452,9.05574011912
1,0,800,4200,1.0,campo,24.0,0.5,amarelo,0.867374005305,0.0
1,0,800,4200,1.0,campo,24.0,0.5,azul,0.904422253923,0.152884959148
1,0,800,4200,1.0,campo,24.0,0.5,vermelho,0.945205479452,0.481260511157
1,0,800,4200,1.5,sem,24.0,0.5,amarelo,1.0,
1,0,800,4200,1.5,sem,24.0,0.5,azul,0.904422253923,15.1648240906
1,0,800,4200,1.5,sem,24.0,0.5,vermelho,0.986301369863,15.1360912051
1,0,800,4200,1.5,campo,24.0,0.5,amarelo,1.0,
1,0,800,4200,1.5,campo,24.0,0.5,azul,0.904422253923,2.27723779288
1,0,800,4200,1.5,campo,24.0,0.5,vermelho,0.986301369863,2.77708705848
1,0,800,5000,0.4,sem,24.0,0.5,amarelo,0.0,19.9055405765
1,0,800,5000,0.4,sem,24.0,0.5,azul,0.904422253923,22.3639956867
1,0,800,5000,0.4,sem,24.0,0.5,vermelho,0.123287671233,16.0154183635
1,0,800,5000,0.4,campo,24.0,0.5,amarelo,0.0,0.301874595054
1,0,800,5000,0.4,campo,24.0,0.5,azul,0.904422253923,0.2507789829
1,0,800,5000,0.4,campo,24.0,0.5,vermelho,0.123287671233,0.212904633469
1,0,800,5000,1.0,sem,24.0,0.5,amarelo,0.0,5.50520257105
1,0,800,5000,1.0,sem,24.0,0.5,azul,0.904422253923,5.96695328709
1,0,800,5000,1.0,sem,24.0,0.5,vermelho,0.917808219178,5.13445031415
1,0,800,5000,1.0,campo,24.0,0.5,amarelo,0.0,0.170580110379
1,0,800,5000,1.0,campo,24.0,0.5,azul,0.904422253923,0.0
1,0,800,5000,1.0,campo,24.0,0.5,vermelho,0.917808219178,0.392316305423
1,0,800,5000,1.5,sem,24.0,0.5,amarelo,1.0,
1,0,800,5000,1.5,sem,24.0,0.5,azul,1.0,
1,0,800,5000,1.5,sem,24.0,0.5,vermelho,0.986301369863,11.2607909063
1,0,800,5000,1.5,campo,24.0,0.5,amarelo,1.0,
1,0,800,5000,1.5,campo,24.0,0.5,azul,1.0,
1,0,800,5000,1.5,campo,24.0,0.5,vermelho,0.986301369863,0.868717711402
1,0,800,5800,0.4,sem,24.0,0.5,amarelo,0.0,20.1985298078
1,0,800,5800,0.4,sem,24.0,0.5,azul,0.904422253923,21.1848066857
1,0,800,5800,0.4,sem,24.0,0.5,vermelho,0.123287671233,17.1984076105
1,0,800,5800,0.4,campo,24.0,0.5,amarelo,0.0,0.328610394788
1,0,800,5800,0.4,campo,24.0,0.5,azul,0.904422253923,0.258539132207
1,0,800,5800,0.4,campo,24.0,0.5,vermelho,0.123287671233,0.291628642996
1,0,800,5800,1.0,sem,24.0,0.5,amarelo,0.0,2.27358706932
1,0,800,5800,1.0,sem,24.0,0.5,azul,0.904422253923,2.01286521442
1,0,800,5800,1.0,sem,24.0,0.5,vermelho,0.698630136986,2.09142345838
1,0,800,5800,1.0,campo,24.0,0.5,amarelo,0.0,0.0
1,0,800,5800,1.0,campo,24.0,0.5,azul,0.904422253923,0.0873208814601
1,0,800,5800,1.0,campo,24.0,0.5,vermelho,0.698630136986,0.487344026407
1,0,800,5800,1.5,sem,24.0,0.5,amarelo,0.997347480106,9.90721111029
1,0,800,5800,1.5,sem,24.0,0.5,azul,1.0,
1,0,800,5800,1.5,sem,24.0,0.5,vermelho,0.972602739726,9.69574114593
1,0,800,5800,1.5,campo,24.0,0.5,amarelo,0.997347480106,1.11578297875
1,0,800,5800,1.5,campo,24.0,0.5,azul,1.0,
1,0,800,5800,1.5,campo,24.0,0.5,vermelho,0.972602739726,1.04840794946
1,1,0,4200,0.4,sem,24.0,0.5,amarelo,0.0,20.0864194661
1,1,0,4200,0.4,sem,24.0,0.5,azul,0.896551724138,25.9771488978
1,1,0,4200,0.4,sem,24.0,0.5,vermelho,0.21875,14.8274533303
1,1,0,4200,0.4,campo,24.0,0.5,amarelo,0.0,0.320929703722
1,1,0,4200,0.4,campo,24.0,0.5,azul,0.896551724138,0.193383284912
1,1,0,4200,0.4,campo,24.0,0.5,vermelho,0.21875,0.286174188661
1,1,0,4200,1.0,sem,24.0,0.5,amarelo,0.665384615385,9.82191029263
1,1,0,4200,1.0,sem,24.0,0.5,azul,0.896551724138,13.9650933341
1,1,0,4200,1.0,sem,24.0,0.5,vermelho,0.96875,8.02119168843
1,1,0,4200,1.0,campo,24.0,0.5,amarelo,0.665384615385,0.154909273272
1,1,0,4200,1.0,campo,24.0,0.5,azul,0.896551724138,0.163059745846
1,1,0,4200,1.0,campo,24.0,0.5,vermelho,0.96875,0.994160489397
1,1,0,4200,1.5,sem,24.0,0.5,amarelo,1.0,
1,1,0,4200,1.5,sem,24.0,0.5,azul,0.896551724138,15.9501450191
1,1,0,4200,1.5,sem,24.0,0.5,vermelho,1.0,
1,1,0,4200,1.5,campo,24.0,0.5,amarelo,1.0,
1,1,0,4200,1.5,campo,24.0,0.5,azul,0.896551724138,2.26406827394
1,1,0,4200,1.5,campo,24.0,0.5,vermelho,1.0,
1,1,0,5000,0.4,sem,24.0,0.5,amarelo,0.0,19.9034247277
1,1,0,5000,0.4,sem,24.0,0.5,azul,0.896551724138,22.5388247592
1,1,0,5000,0.4,sem,24.0,0.5,vermelho,0.21875,16.4332294757
1,1,0,5000,0.4,campo,24.0,0.5,amarelo,0.0,0.288244062208
1,1,0,5000,0.4,campo,24.0,0.5,azul,0.896551724138,0.257423845967
1,1,0,5000,0.4,campo,24.0,0.5,vermelho,0.21875,0.204786482102
1,1,0,5000,1.0,sem,24.0,0.5,amarelo,0.0,5.45598761493
1,1,0,5000,1.0,sem,24.0,0.5,azul,0.896551724138,6.85943746399
1,1,0,5000,1.0,sem,24.0,0.5,vermelho,0.90625,4.70520190836
1,1,0,5000,1.0,campo,24.0,0.5,amarelo,0.0,0.269036388922
1,1,0,5000,1.0,campo,24.0,0.5,azul,0.896551724138,0.19324110025
1,1,0,5000,1.0,campo,24.0,0.5,vermelho,0.90625,0.440864950057
1,1,0,5000,1.5,sem,24.0,0.5,amarelo,0.997435897436,12.1079974315
1,1,0,5000,1.5,sem,24.0,0.5,azul,1.0,
1,1,0,5000,1.5,sem,24.0,0.5,vermelho,1.0,
1,1,0,5000,1.5,campo,24.0,0.5,amarelo,0.997435897436,0.980413448521
1,1,0,5000,1.5,campo,24.0,0.5,azul,1.0,
1,1,0,5000,1.5,campo,24.0,0.5,vermelho,1.0,
1,1,0,5800,0.4,sem,24.0,0.5,amarelo,0.0,20.1994404312
1,1,0,5800,0.4,sem,24.0,0.5,azul,0.896551724138,21.1993622144
1,1,0,5800,0.4,sem,24.0,0.5,vermelho,0.21875,17.6511137245
1,1,0,5800,0.4,campo,24.0,0.5,amarelo,0.0,0.333252570429
1,1,0,5800,0.4,campo,24.0,0.5,azul,0.896551724138,0.26535796837
1,1,0,5800,0.4,campo,24.0,0.5,vermelho,0.21875,0.453226498591
1,1,0,5800,1.0,sem,24.0,0.5,amarelo,0.0,2.24739550801
1,1,0,5800,1.0,sem,24.0,0.5,azul,0.896551724138,2.37832007776
1,1,0,5800,1.0,sem,24.0,0.5,vermelho,0.84375,2.02377053002
1,1,0,5800,1.0,campo,24.0,0.5,amarelo,0.0,0.0
1,1,0,5800,1.0,campo,24.0,0.5,azul,0.896551724138,0.391834071943
1,1,0,5800,1.0,campo,24.0,0.5,vermelho,0.84375,0.557976106557
1,1,0,5800,1.5,sem,24.0,0.5,amarelo,0.979487179487,9.96407982892
1,1,0,5800,1.5,sem,24.0,0.5,azul,1.0,
1,1,0,5800,1.5,sem,24.0,0.5,vermelho,0.96875,10.4544640011
1,1,0,5800,1.5,campo,24.0,0.5,amarelo,0.979487179487,1.16179347559
1,1,0,5800,1.5,campo,24.0,0.5,azul,1.0,
1,1,0,5800,1.5,campo,24.0,0.5,vermelho,0.96875,1.01771757315
1,1,200,4200,0.4,sem,24.0,0.5,amarelo,0.0,20.0817157405
1,1,200,4200,0.4,sem,24.0,0.5,azul,0.892720306513,25.9821681425
1,1,200,4200,0.4,sem,24.0,0.5,vermelho,0.1875,14.5022256384
1,1,200,4200,0.4,campo,24.0,0.5,amarelo,0.0,0.307429827489
1,1,200,4200,0.4,campo,24.0,0.5,azul,0.892720306513,0.285974239808
1,1,200,4200,0.4,campo,24.0,0.5,vermelho,0.1875,0.365847127797
1,1,200,4200,1.0,sem,24.0,0.5,amarelo,0.661538461538,9.82274043395
1,1,200,4200,1.0,sem,24.0,0.5,azul,0.892720306513,14.0218348171
1,1,200,4200,1.0,sem,24.0,0.5,vermelho,0.96875,8.48081777172
1,1,200,4200,1.0,campo,24.0,0.5,amarelo,0.661538461538,0.0
1,1,200,4200,1.0,campo,24.0,0.5,azul,0.892720306513,0.20384178722
1,1,200,4200,1.0,campo,24.0,0.5,vermelho,0.96875,0.891736804803
1,1,200,4200,1.5,sem,24.0,0.5,amarelo,1.0,
1,1,200,4200,1.5,sem,24.0,0.5,azul,0.892720306513,15.9976694343
1,1,200,4200,1.5,sem,24.0,0.5,vermelho,1.0,
1,1,200,4200,1.5,campo,24.0,0.5,amarelo,1.0,
1,1,200,4200,1.5,campo,24.0,0.5,azul,0.892720306513,2.48788482095
1,1,200,4200,1.5,campo,24.0,0.5,vermelho,1.0,
1,1,200,5000,0.4,sem,24.0,0.5,amarelo,0.0,19.8960926688
1,1,200,5000,0.4,sem,24.0,0.5,azul,0.892720306513,22.6028766348
1,1,200,5000,0.4,sem,24.0,0.5,vermelho,0.1875,16.2354173935
1,1,200,5000,0.4,campo,24.0,0.5,amarelo,0.0,0.284392733884
1,1,200,5000,0.4,campo,24.0,0.5,azul,0.892720306513,0.28387268671
1,1,200,5000,0.4,campo,24.0,0.5,vermelho,0.1875,0.365428447757
1,1,200,5000,1.0,sem,24.0,0.5,amarelo,0.0,5.45172908576
1,1,200,5000,1.0,sem,24.0,0.5,azul,0.892720306513,6.8319875904
1,1,200,5000,1.0,sem,24.0,0.5,vermelho,0.9375,4.79313737572
1,1,200,5000,1.0,campo,24.0,0.5,amarelo,0.0,0.180893820488
1,1,200,5000,1.0,campo,24.0,0.5,azul,0.892720306513,0.0871013957507
1,1,200,5000,1.0,campo,24.0,0.5,vermelho,0.9375,0.345603562993
1,1,200,5000,1.5,sem,24.0,0.5,amarelo,0.994871794872,11.9384944612
1,1,200,5000,1.5,sem,24.0,0.5,azul,0.996168582375,11.5667533474
1,1,200,5000,1.5,sem,24.0,0.5,vermelho,1.0,
1,1,200,5000,1.5,campo,24.0,0.5,amarelo,0.994871794872,1.09761071387
1,1,200,5000,1.5,campo,24.0,0.5,azul,0.996168582375,1.31288239034
1,1,200,5000,1.5,campo,24.0,0.5,vermelho,1.0,
1,1,200,5800,0.4,sem,24.0,0.5,amarelo,0.0,20.190210113
1,1,200,5800,0.4,sem,24.0,0.5,azul,0.892720306513,21.2440916824
1,1,200,5800,0.4,sem,24.0,0.5,vermelho,0.1875,17.5574169314
1,1,200,5800,0.4,campo,24.0,0.5,amarelo,0.0,0.324010868586
1,1,200,5800,0.4,campo,24.0,0.5,azul,0.892720306513,0.290697246287
1,1,200,5800,0.4,campo,24.0,0.5,vermelho,0.1875,0.505033930703
1,1,200,5800,1.0,sem,24.0,0.5,amarelo,0.0,2.24715182849
1,1,200,5800,1.0,sem,24.0,0.5,azul,0.892720306513,2.38522953335
1,1,200,5800,1.0,sem,24.0,0.5,vermelho,0.75,2.04682882158
1,1,200,5800,1.0,campo,24.0,0.5,amarelo,0.0,0.149120058795
1,1,200,5800,1.0,campo,24.0,0.5,azul,0.892720306513,0.0845115910605
1,1,200,5800,1.0,campo,24.0,0.5,vermelho,0.75,0.644961820775
1,1,200,5800,1.5,sem,24.0,0.5,amarelo,0.976923076923,9.96072606347
1,1,200,5800,1.5,sem,24.0,0.5,azul,1.0,
1,1,200,5800,1.5,sem,24.0,0.5,vermelho,0.96875,10.696719147
1,1,200,5800,1.5,campo,24.0,0.5,amarelo,0.976923076923,1.11940901192
1,1,200,5800,1.5,campo,24.0,0.5,azul,1.0,
1,1,200,5800,1.5,campo,24.0,0.5,vermelho,0.96875,0.997672472813
1,1,400,4200,0.4,sem,24.0,0.5,amarelo,0.0,20.0814515533
1,1,400,4200,0.4,sem,24.0,0.5,azul,0.892720306513,25.875870585
1,1,400,4200,0.4,sem,24.0,0.5,vermelho,0.15625,14.7526520039
1,1,400,4200,0.4,campo,24.0,0.5,amarelo,0.0,0.33069960877
1,1,400,4200,0.4,campo,24.0,0.5,azul,0.892720306513,0.156773003868
1,1,400,4200,0.4,campo,24.0,0.5,vermelho,0.15625,0.265551557523
1,1,400,4200,1.0,sem,24.0,0.5,amarelo,0.682051282051,9.85631300453
1,1,400,4200,1.0,sem,24.0,0.5,azul,0.892720306513,13.9131421103
1,1,400,4200,1.0,sem,24.0,0.5,vermelho,0.96875,7.91674500698
1,1,400,4200,1.0,campo,24.0,0.5,amarelo,0.682051282051,0.0
1,1,400,4200,1.0,campo,24.0,0.5,azul,0.892720306513,0.185392752213
1,1,400,4200,1.0,campo,24.0,0.5,vermelho,0.96875,0.918717801475
1,1,400,4200,1.5,sem,24.0,0.5,amarelo,1.0,
1,1,400,4200,1.5,sem,24.0,0.5,azul,0.892720306513,15.9181714475
1,1,400,4200,1.5,sem,24.0,0.5,vermelho,1.0,
1,1,400,4200,1.5,campo,24.0,0.5,amarelo,1.0,
1,1,400,4200,1.5,campo,24.0,0.5,azul,0.892720306513,2.23405348046
1,1,400,4200,1.5,campo,24.0,0.5,vermelho,1.0,
1,1,400,5000,0.4,sem,24.0,0.5,amarelo,0.0,19.890582821
1,1,400,5000,0.4,sem,24.0,0.5,azul,0.892720306513,22.5254189123
1,1,400,5000,0.4,sem,24.0,0.5,vermelho,0.15625,16.1846496339
1,1,400,5000,0.4,campo,24.0,0.5,amarelo,0.0,0.283733193069
1,1,400,5000,0.4,campo,24.0,0.5,azul,0.892720306513,0.235617607932
1,1,400,5000,0.4,campo,24.0,0.5,vermelho,0.15625,0.259723559041
1,1,400,5000,1.0,sem,24.0,0.5,amarelo,0.0,5.46180683091
1,1,400,5000,1.0,sem,24.0,0.5,azul,0.892720306513,6.62294819328
1,1,400,5000,1.0,sem,24.0,0.5,vermelho,0.9375,4.77207014632
1,1,400,5000,1.0,campo,24.0,0.5,amarelo,0.0,0.267527704941
1,1,400,5000,1.0,campo,24.0,0.5,azul,0.892720306513,0.0
1,1,400,5000,1.0,campo,24.0,0.5,vermelho,0.9375,0.348972310315
1,1,400,5000,1.5,sem,24.0,0.5,amarelo,0.99358974359,12.1558976005
1,1,400,5000,1.5,sem,24.0,0.5,azul,1.0,
1,1,400,5000,1.5,sem,24.0,0.5,vermelho,1.0,
1,1,400,5000,1.5,campo,24.0,0.5,amarelo,0.99358974359,1.10597528653
1,1,400,5000,1.5,campo,24.0,0.5,azul,1.0,
1,1,400,5000,1.5,campo,24.0,0.5,vermelho,1.0,
1,1,400,5800,0.4,sem,24.0,0.5,amarelo,0.0,20.1889599269
1,1,400,5800,0.4,sem,24.0,0.5,azul,0.892720306513,21.1927387247
1,1,400,5800,0.4,sem,24.0,0.5,vermelho,0.15625,17.5035673291
1,1,400,5800,0.4,campo,24.0,0.5,amarelo,0.0,0.330598379942
1,1,400,5800,0.4,campo,24.0,0.5,azul,0.892720306513,0.257727608651
1,1,400,5800,0.4,campo,24.0,0.5,vermelho,0.15625,0.399297485536
1,1,400,5800,1.0,sem,24.0,0.5,amarelo,0.0,2.25124007515
1,1,400,5800,1.0,sem,24.0,0.5,azul,0.892720306513,2.28223949244
1,1,400,5800,1.0,sem,24.0,0.5,vermelho,0.65625,2.09315531697
1,1,400,5800,1.0,campo,24.0,0.5,amarelo,0.0,0.0
1,1,400,5800,1.0,campo,24.0,0.5,azul,0.892720306513,0.134395702288
1,1,400,5800,1.0,campo,24.0,0.5,vermelho,0.65625,0.527912311487
1,1,400,5800,1.5,sem,24.0,0.5,amarelo,0.975641025641,9.94833249415
1,1,400,5800,1.5,sem,24.0,0.5,azul,1.0,
1,1,400,5800,1.5,sem,24.0,0.5,vermelho,1.0,
1,1,400,5800,1.5,campo,24.0,0.5,amarelo,0.975641025641,1.12014403152
1,1,400,5800,1.5,campo,24.0,0.5,azul,1.0,
1,1,400,5800,1.5,campo,24.0,0.5,vermelho,1.0,
1,1,600,4200,0.4,sem,24.0,0.5,amarelo,0.0,20.0792580829
1,1,600,4200,0.4,sem,24.0,0.5,azul,0.888888888889,26.0338631201
1,1,600,4200,0.4,sem,24.0,0.5,vermelho,0.125,14.5920085249
1,1,600,4200,0.4,campo,24.0,0.5,amarelo,0.0,0.308849222924
1,1,600,4200,0.4,campo,24.0,0.5,azul,0.888888888889,0.286416928445
1,1,600,4200,0.4,campo,24.0,0.5,vermelho,0.125,0.373916880838
1,1,600,4200,1.0,sem,24.0,0.5,amarelo,0.657692307692,9.85875245228
1,1,600,4200,1.0,sem,24.0,0.5,azul,0.888888888889,14.1274710058
1,1,600,4200,1.0,sem,24.0,0.5,vermelho,0.96875,7.98124007264
1,1,600,4200,1.0,campo,24.0,0.5,amarelo,0.657692307692,0.0
1,1,600,4200,1.0,campo,24.0,0.5,azul,0.888888888889,0.213513723818
1,1,600,4200,1.0,campo,24.0,0.5,vermelho,0.96875,0.415811651647
1,1,600,4200,1.5,sem,24.0,0.5,amarelo,1.0,
1,1,600,4200,1.5,sem,24.0,0.5,azul,0.888888888889,16.2149533347
1,1,600,4200,1.5,sem,24.0,0.5,vermelho,1.0,
1,1,600,4200,1.5,campo,24.0,0.5,amarelo,1.0,
1,1,600,4200,1.5,campo,24.0,0.5,azul,0.888888888889,2.43590554508
1,1,600,4200,1.5,campo,24.0,0.5,vermelho,1.0,
1,1,600,5000,0.4,sem,24.0,0.5,amarelo,0.0,19.8893012454
1,1,600,5000,0.4,sem,24.0,0.5,azul,0.888888888889,22.6648544964
1,1,600,5000,0.4,sem,24.0,0.5,vermelho,0.125,16.3439704775
1,1,600,5000,0.4,campo,24.0,0.5,amarelo,0.0,0.284577984224
1,1,600,5000,0.4,campo,24.0,0.5,azul,0.888888888889,0.284240460862
1,1,600,5000,0.4,campo,24.0,0.5,vermelho,0.125,0.328903593617
1,1,600,5000,1.0,sem,24.0,0.5,amarelo,0.0,5.45563504555
1,1,600,5000,1.0,sem,24.0,0.5,azul,0.888888888889,6.86409532203
1,1,600,5000,1.0,sem,24.0,0.5,vermelho,0.90625,4.88864983164
1,1,600,5000,1.0,campo,24.0,0.5,amarelo,0.0,0.161628578514
1,1,600,5000,1.0,campo,24.0,0.5,azul,0.888888888889,0.176816531642
1,1,600,5000,1.0,campo,24.0,0.5,vermelho,0.90625,0.29072264531
1,1,600,5000,1.5,sem,24.0,0.5,amarelo,0.997435897436,12.1857453669
1,1,600,5000,1.5,sem,24.0,0.5,azul,1.0,
1,1,600,5000,1.5,sem,24.0,0.5,vermelho,1.0,
1,1,600,5000,1.5,campo,24.0,0.5,amarelo,0.997435897436,1.2545466714
1,1,600,5000,1.5,campo,24.0,0.5,azul,1.0,
1,1,600,5000,1.5,campo,24.0,0.5,vermelho,1.0,
1,1,600,5800,0.4,sem,24.0,0.5,amarelo,0.0,20.1892853472
1,1,600,5800,0.4,sem,24.0,0.5,azul,0.888888888889,21.2528340396
1,1,600,5800,0.4,sem,24.0,0.5,vermelho,0.125,17.6506551272
1,1,600,5800,0.4,campo,24.0,0.5,amarelo,0.0,0.275096368155
1,1,600,5800,0.4,campo,24.0,0.5,azul,0.888888888889,0.281459284746
1,1,600,5800,0.4,campo,24.0,0.5,vermelho,0.125,0.293572892016
1,1,600,5800,1.0,sem,24.0,0.5,amarelo,0.0,2.24628948196
1,1,600,5800,1.0,sem,24.0,0.5,azul,0.888888888889,2.40451410446
1,1,600,5800,1.0,sem,24.0,0.5,vermelho,0.75,2.06386988424
1,1,600,5800,1.0,campo,24.0,0.5,amarelo,0.0,0.0
1,1,600,5800,1.0,campo,24.0,0.5,azul,0.888888888889,0.0730907685972
1,1,600,5800,1.0,campo,24.0,0.5,vermelho,0.75,0.301252734897
1,1,600,5800,1.5,sem,24.0,0.5,amarelo,0.978205128205,9.96446866523
1,1,600,5800,1.5,sem,24.0,0.5,azul,1.0,
1,1,600,5800,1.5,sem,24.0,0.5,vermelho,0.96875,10.4498670451
1,1,600,5800,1.5,campo,24.0,0.5,amarelo,0.978205128205,1.12999363799
1,1,600,5800,1.5,campo,24.0,0.5,azul,1.0,
1,1,600,5800,1.5,campo,24.0,0.5,vermelho,0.96875,1.25521571721
1,1,800,4200,0.4,sem,24.0,0.5,amarelo,0.0,20.0803129217
1,1,800,4200,0.4,sem,24.0,0.5,azul,0.908045977011,25.9209578812
1,1,800,4200,0.4,sem,24.0,0.5,vermelho,0.1875,14.6892137961
1,1,800,4200,0.4,campo,24.0,0.5,amarelo,0.0,0.297253360821
1,1,800,4200,0.4,campo,24.0,0.5,azul,0.908045977011,0.1862705828
1,1,800,4200,0.4,campo,24.0,0.5,vermelho,0.1875,0.273348445321
1,1,800,4200,1.0,sem,24.0,0.5,amarelo,0.657692307692,9.88164310047
1,1,800,4200,1.0,sem,24.0,0.5,azul,0.908045977011,13.7159029873
1,1,800,4200,1.0,sem,24.0,0.5,vermelho,0.96875,8.72476222963
1,1,800,4200,1.0,campo,24.0,0.5,amarelo,0.657692307692,0.0
1,1,800,4200,1.0,campo,24.0,0.5,azul,0.908045977011,0.0810649030341
1,1,800,4200,1.0,campo,24.0,0.5,vermelho,0.96875,0.451833649973
1,1,800,4200,1.5,sem,24.0,0.5,amarelo,1.0,
1,1,800,4200,1.5,sem,24.0,0.5,azul,0.908045977011,15.6871917121
1,1,800,4200,1.5,sem,24.0,0.5,vermelho,1.0,
1,1,800,4200,1.5,campo,24.0,0.5,amarelo,1.0,
1,1,800,4200,1.5,campo,24.0,0.5,azul,0.908045977011,2.25909072553
1,1,800,4200,1.5,campo,24.0,0.5,vermelho,1.0,
1,1,800,5000,0.4,sem,24.0,0.5,amarelo,0.0,19.8916171194
1,1,800,5000,0.4,sem,24.0,0.5,azul,0.908045977011,22.4907552727
1,1,800,5000,0.4,sem,24.0,0.5,vermelho,0.1875,16.3413431238
1,1,800,5000,0.4,campo,24.0,0.5,amarelo,0.0,0.279585624666
